I01213602,芳心静如水中莲,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/00df455e3d75442df36294a9a26450108e4eb4a36,CC00000001,艺术,姚霁月的荷花牡丹，如观笔之舞，墨色蹈，色韵悦目，气韵动心，最美的荷花意牡丹韵，都源自于她超能的笔墨传承和创造。作品《鸾姿凤态》。@ArtTouch,['艺术家', '艺术画', '荷花', '牡丹', '工笔画', '当代艺术', '花鸟画', '花鸟', '姚霁月']
I01050590,橘猫“大闹”世界名画,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0da305cd8fcf78b92088756d822193f7ba843d565,CC00000001,艺术,俄罗斯画家斯韦特兰娜·佩特洛娃想要将自己的橘猫融入到世界名画中，创作世界上最具创意的油画作品。她让这只大腹便便的黄色家猫在伟大的艺术家波提切利、达利、达芬奇、莫奈的作品中得到了“永生”。@视觉中国,['蒙娜丽莎', '达芬奇', '橘猫', '小米精选']
I01165415,探自然生命  悟精神世界,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0997c46e0abdd5895fef4962cd24091015a40a47a,CC00000001,艺术,艺术家李娜运用水墨为介质，展露出感官的世界，描绘出内心的人文景观，将现实与神话中的动物相结合，与灵石、传统云纹等一起融入到中国山水画卷中，展现出了自己的精神世界。@一真EZEN,['艺术家', '艺术画', '工笔画', '当代艺术', '灵动', '老虎', '李娜', '小米精选']
I01205713,生活，让你学会了什么？,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0bca854832f0a51e569fc90492336a3f4df418705,CC00000001,艺术,长大了，就知道曾经的那些稚嫩一去不复返。在社会上承担了更多的责任，成熟是看透了自己，明白了很多道理。成熟的重要标志不是学会表达，而是学会咽下委屈的怒火，露出笑容。@视觉中国,['绘画', '作品', '学习']
I01217706,央美毕业季云展览,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0493d44c7885a1500794b8397f4bc7422e2416c03,CC00000001,艺术,绘本创作工作室孙懿2020年毕业设计作品《家》，以创作者的家乡为原型，展现从1997年到2018年二十年之间几代人的生活以及时代的变化。@一真EZEN/孙懿,['艺术家', '艺术画', '学生', '毕业季', '中央美术学院', '毕业设计']
I01202527,鼠来宝,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/01c7c4ec507ca44d9136fc47d061e91ac4d43ed2b,CC00000001,艺术,立夏了，吃西瓜的大好时节要到啦，绿油油的西瓜，味道甜滋滋。图为《鼠来宝之吃瓜》，谢旭丹作品。 @一真EZEN,['水墨', '夏天', '艺术家', '艺术画', '国画', '食品', '西瓜', '艺术美食', '老鼠', '鼠来宝', '谢旭丹']
I01212555,青年艺术100展览,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0f78cf4c790a04f59238c42283aca64d523580fd5,CC00000001,艺术,画面左侧有一个巨大的拱门作为通道，这个拱门连接过去和未来，给人一种不真实的幻觉；它赋予画面广阔的时空感，仿佛有当下一瞬间到遥远过往那么大。张钰作品《这个世界还会好吗？》@一真EZEN/青年艺术100,['艺术家', '回忆', '艺术画', '即将消失的风景', '写实', '美景', '张钰']
I01211540,央美毕业季云展览,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/071c65a49df46466a5cdc8c607adca0560441c099,CC00000001,艺术,张越，央美绘本创作工作室，2020年毕业设计作品《春福》获中央美术学院毕业设计一等奖；作品《春福》的祝愿，意图通过小福气成长的过程，向儿童传达“年味”背后对珍贵的团聚与和谐的向往。@一真EZEN/张越,['童话', '手绘', '艺术家', '艺术画', '萌娃', '毕业季', '张越', '中央美术学院', '春福']
I01190723,刘志明《荆溪春意》,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0be824dd7f73ff13cc6b1ac2c5c5044cd11410e07,CC00000001,艺术,刘志明痴迷青绿山水，以徐徐展开的青绿画卷，致敬传统和大师。@一真EZEN,['春天', '春季', '艺术家', '艺术画', '国画', '青色调', '山水画', '《绿色的麦田》', '《青绿山水》', '《仿古山水》', '刘志明']
I01173687,画家崔彤笔下的父与子,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/03c21d4f7951f4925131cca0b82ee1cf42120eb75,CC00000001,艺术,美好的时光不知不觉间，流逝得飞快。@一真EZEN,['亲情', '优美', '父子', '艺术家', '艺术画', '国画', '人物画', '崔彤']
I01191444,静听鸟无声,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0be824dd7873fb13c86b1ac2c3c50f4cdd1410e07,CC00000001,艺术,陈之佛是近代画坛久负盛名的花鸟画宗师，他的工笔花鸟艺术融汇了中西绘画之长，既表现出富有强烈的民族传统色彩，又具有鲜明的时代气息。陈之佛《鹦鹉》。@ArtTouch,['艺术家', '艺术画', '工笔画', '花鸟画', '花鸟', '近现代', '陈之佛']
I01095664,刘爽作品,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/080724c51a11c1efe145396bcfc28cfb74243b925,CC00000001,艺术,跌宕起伏的一生，回眸只是云淡风轻，不是自己太执着过往，而是红尘千变万化。图为《探路者—回眸》。@Artand
,['神秘', '小鹿', '刘爽']
I01172845,艺术家李娜作品,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0843ab56f08434d0f2f3b32bbfdc5e180f8aa2292,CC00000001,艺术,那长睫毛的眼睛，脸颊上的桃红，可爱的兔宝儿，有着少女的羞涩。作品《兔宝儿》，纸本设色，作于2019年。 @一真EZEN,['艺术家', '兔子', '艺术画', '国画', '工笔画', '少女心', '李娜']
I01215673,央美毕业季云展览,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0292c95ae660840de16421c5e81f5eff631611849,CC00000001,艺术,版画系杨丹2020年毕业设计作品《APPETITE-食欲》，有感于《孟子·告子上》：告子的观点：“食色，性也。”@一真EZEN/杨丹,['自由', '学生', '版画', '毕业季', '中央美术学院', '杨丹']
I01134754,寄情山水 只因青绿,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0604884451a7e49a60ff49a3a6ab1d0a13141f4bc,CC00000001,艺术,此幅画作以工笔青绿山水画的形式表现楠溪江的景色，带有鲜明的地域特色，遵循“艺术来源于自然、来源于生活”和“艺术表现真善美”的创作理念，以楠溪江的自然景观为创作素材，深度挖掘楠溪江的人文精神、历史底蕴以及审美积淀。图为画家翟明帅的《楠溪消夏图》。@ArtTouch,['村庄', '国画', '山水画', '翟明帅', '小米精选']
I01035487,仰望星空,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/030bf55f4f0ad49ab228d8d383156722a8ab4cf97,CC00000001,艺术,是你错过了星空，还是我错过了你，到最后，还是只有我，独自望着星空。图为《暮光之城》，画家彼得·锡克尔斯。@视觉中国
,['彼得·锡克尔斯', '《暮光之城》', '美景']
I01205332,意蕴十二果蔬,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/01e4a74cf021d47fe3e293d981c39b56547b08917,CC00000001,艺术,画家何红玉擅没骨画法，不勾形体轮廓和结构墨线，以写意笔法，倾工笔形似。@一真EZEN,['清新自然', '夏天', '艺术品', '艺术画', '国画', '西瓜', '花鸟画', '荔枝', '何红玉', '写意']
I01050591,橘猫“大闹”世界名画,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0ca3055d88cf74b99388726d854196fabcf2e27dd,CC00000001,艺术,来自圣彼得堡的斯韦特兰娜从好朋友那里得到灵感，他们说她的橘猫既胖又有趣，应该将它放在大师级的作品中。斯韦特兰娜于是用Photoshop创建合成搞笑图片，传到博客“伟大艺术家的喵喵”上，在网上引起了不小的轰动。@视觉中国,['橘猫', '小米精选']
I01165412,画家李娜作品,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/095ec4d848eca4e97a38c2b43bd68c611594021e1,CC00000001,艺术,孔雀是在中国文化里是吉祥幸福的象征。在希腊神话中，孔雀是象征着赫拉女神。@一真EZEN,['孔雀', '艺术家', '艺术画', '工笔画', '当代艺术', '山水画', '李娜']
I01050592,橘猫“大闹”世界名画,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0da305cd8fcf7ab92588716d8b219cf7bb843d565,CC00000001,艺术,在斯韦特兰娜的这组搞怪作品中，胖胖的橘猫不仅完美地“融入”进世界名画中、成为画中的重要元素，它慵懒的表情和姿态更为名画“增色”不少，令人忍俊不禁。@视觉中国,['橘猫']
I01199845,冯先磊的写意书画,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0e3624af2d7c04a396c4f89ae958633aa1b4042b1,CC00000001,艺术,冯磊，又名：冯先磊，号：三石，全国青联委员、民盟中央文化委员会副主任、民盟中央美术院理事、中国书协会员。@ArtTouch,['水墨', '艺术家', '艺术画', '国画', '水墨画', '当代艺术', '花鸟画', '花鸟', '写意', '冯先磊']
I01207817,何红玉 国画里的端午,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0a09b05ee27c84d0408ae504a3f5cef93f170b36a,CC00000001,艺术,青瓷瓶内插着蒲草叶、绣球花，托盘里面盛有荔枝、粽子，散发着浓浓的节日气息；画面中物品聚散有致，构图巧妙，赋色淡雅。@一真EZEN,['传统', '淡雅', '国画', '端午节', '粽子', '传统节日', '荔枝', '何红玉']
I01205714,生活，让你学会了什么？,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0de4a75cf02fd47fc3e29bd981339b5c547b68917,CC00000001,艺术,一个人的时候，要学会坚强，流了泪水，没有肩膀依靠，就自己昂起头，微笑面对天空。没有谁比自己爱自己更实在。一个人的日子，我们要学会微笑，微笑行走，微笑生活。@视觉中国,['绘画', '作品', '学习']
I01209782,齐白石 大师风采,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/08fdfb549e0bb464d06a457b028c3ae9cce3f3ba7,CC00000001,艺术,齐白石早年曾为木工，后以卖画为生，五十七岁后定居北京。擅画花鸟、虫鱼、山水、人物，笔墨雄浑滋润，色彩浓艳明快，造型简练生动，意境淳厚朴实。@浙江摄影出版社,['绘画', '艺术画', '字画', '静物画', '齐白石']
I01211526,央美毕业季云展览,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/070605d7fdee49b2cfffef1d0a02d5ec4a842fcd2,CC00000001,艺术,曹萌，央美绘本创作工作室。毕业设计作品《 毛线奶奶的帽子店 》，讲述一个开帽子店的棕熊奶奶，永远手不停歇地织着毛线活儿。这是一个以温暖为主题的故事，掩卷之后，书中的温暖也会在读者心中延续。——导师点评@一真EZEN/曹萌,['温暖', '童话', '艺术家', '绘画', '艺术画', '学生', '毕业季', '中央美术学院', '曹萌']
I01165416,探自然生命  悟精神世界,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0997c46e0abdd58953ef4862cb24021019a40a47a,CC00000001,艺术,画中置身于自然之间的生命，显得如此轻盈灵动，充满了未知的不确定性。李娜把两只小猴子的灵动之态活跃于纸上，将国画的灵韵与心境很好地结合在了一起。@一真EZEN,['艺术家', '艺术画', '生动', '猴子', '工笔画', '当代艺术', '灵动', '李娜', '小米精选']
I01211533,央美毕业季云展览,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/05fdfb449e0eb464706a437b020c3ae7cce383ba7,CC00000001,艺术,杨冠琪，央美绘本创作工作室。毕业设计作品《特别的天堂》，这是一只狗死后的故事，也是寻找生命归宿的故事。作者最终给出的答案让人泪目：狗的天堂原来就在死后主人的身旁。一切回到原点，最初的就是最好的。——导师点评@一真EZEN/杨冠琪,['童话', '艺术家', '绘画', '艺术画', '温情', '故事', '学生', '毕业季', '中央美术学院', '杨冠琪']
I01095665,刘爽作品,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0ebc1561c3486070d7fdd2770c0e4cf1c98403b48,CC00000001,艺术,身是菩提树，心如明镜台，时时勤拂拭，勿使惹尘埃。图为《菩提树》。@Artand
,['神秘', '小鹿', '刘爽']
I01045847,文化苦旅,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/04d685c150e2dfc61acfea3675ad1796b124172dc,CC00000001,艺术,这里正是中华历史的荒原：如雨的马蹄，如雷的呐喊，如注的热血。中原慈母的白发，江南春闺的遥望，湖湘稚儿的夜哭。随着一阵烟尘，又一阵烟尘，都飘散远去。——余秋雨@视觉中国,['绘画']
I01218692,卢思笔下绽放的岩彩,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0992c53ae9618b0d62642dc5eb1f53f86664148e9,CC00000001,艺术,卢思的描绘了初夏的花与蝴蝶，鲜艳的色彩，有着夏天的灿烂，一静一动，十分耐看。作品为《初夏》。@ArtTouch,['艺术家', '艺术画', '当代艺术', '花鸟画', '花鸟', '卢思']
I01235064,萌春兔子来袭,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/049525d7a680bffd9760cd8d20c6383f906425fc3,CC00000001,艺术,李娜创作的兔子系列作品，是李娜成为母亲以后送给宝宝的礼物，绘画使用细腻的笔触与柔和的色彩，娴熟的工笔技法让每一个毛茸茸的小动物形象都精致优雅，写实又梦幻。@一真EZEN,['兔子', '国画', '工笔画', '李娜', '小米精选']
I01205715,生活，让你学会了什么？,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/03ca85583ff2a41e619fce049763603d440543f8b,CC00000001,艺术,人要想独立，就要在思想上先学会独立，在精神上先学会独立，先在自己心中树立一面独立的旗帜。要认识到独立的重要性和必要性，不断增强独立自主的意识。要知道，只有独立，才能担当，才能进步。@视觉中国,['绘画', '作品', '学习']
I01192396,鼠来宝,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/06844052c79094c441aafc04ebbacc6ecb3be3f7b,CC00000001,艺术,红红的你，红红的年；谢旭丹作品《鼠来宝之籽籽多福》。 @一真EZEN,['石榴', '虚拟', '艺术家', '艺术画', '国画', '水墨画', '喜庆', '静物画', '吉祥', '老鼠', '谢旭丹']
I01217707,央美毕业季云展览,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/000c1410d2df9a4acb5c83be64c2768d396412599,CC00000001,艺术,时代巨变，社会高速发展，每一个人所在的家乡都是这个时代发展的缩影；无论是生产、生活，还是精神等方面都发生了新的变化。@一真EZEN/孙懿,['绘画', '学生', '展览', '毕业季', '中央美术学院']
I01033754,版画大师川濑巴水,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0a5ca47d82d2822d35d21ab5ac0a0216cd841faa9,CC00000001,艺术,在日本近现代版画巨匠川濑巴水的作品中，日本各地的景色尽收眼底。传说中，川濑巴水一生游历于日本各地，在旅途中一旦发现灵感便立即创作草图，回到旅馆后再用水彩上色，最后设计出版画。图为《船津之秋》，画家川濑巴水。@视觉中国
,['富士山', '川濑巴水', '《船津之秋》', '版画', '美景']
I01170628,艺术家李娜作品,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/04960c493d28f4e5f12c955481ba888b579e2e299,CC00000001,艺术,兔小姐幻化为头戴花冠的维纳斯，身着轻纱衫，巧笑倩兮，美目盼兮，仿佛是花神和春神，传递希望，纯真美好。作品《礼物兔小姐》。@一真EZEN,['婚纱', '艺术家', '兔子', '艺术画', '国画', '当代艺术', '李娜']
I01218675,胡稼农的色与墨之歌,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/09b2d44023abe302681d57931c186e8ca1f4085c9,CC00000001,艺术,一生痴绝处，无梦到徽州，宁静的蓝调，熠熠的灯光，修竹丛丛，村落点点，游子之家梦里寻。作品为《褰衣徽水，逐梦皖山》。@ArtTouch,['水墨', '艺术家', '艺术画', '水墨画', '当代艺术', '风景画', '美景', '重彩', '胡稼农']
I01171572,艺术家钟鸣峰作品,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0a4fe48ec73d4d49acb743442c3e4083adb418b63,CC00000001,艺术,有一朵蔷薇花，静默的开放，散发着芬芳，那幽微的香气，在风中远远飘扬。作品《瓶中的小花》，布面油画，作于2017年。 @一真EZEN,['艺术家', '瓶子', '艺术画', '小花', '静物画', '钟鸣峰']
I01182330,刘志明作品,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/060005e081e65a5f0446bc851d5d4c4c5cd409b16,CC00000001,艺术,崇山林立，江河飘渺无际。作品《江帆山寺》。@一真EZEN,['艺术品', '艺术画', '国画', '山水画', '青绿山水', '刘志明']
I01040024,叔本华 独处即自由,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/007b84601e211aa9133cd7507b056d7c1cb426be6,CC00000001,艺术,叔本华曾说：“只有当一个人独处的时候，他才可以完全成为自己。只有当一个人独处的时候，他才是自由的。”图为《休息时间》，画家阿道夫·贝林布。@视觉中国,['淑女', '休息', '阿道夫·贝林布', '《休息时间》']
I01128252,费婧苗作品,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/096ebe5f8f7b2411a1456cf41e5dffe0166a27381,CC00000001,艺术,江碧鸟逾白，山青花欲燃。今春看又过，何日是归年。图为《疏朗》。@Artand
,['树枝', '国画', '费婧苗']
I01157390,笔墨的“格调”,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0f0025dd1d2007a8b56193f96b322e93a1842811f,CC00000001,艺术,在当代水墨画坛，林容生的艺术风格十分鲜明。他在山水画上一方面悉心研究文人画传统，着重体悟传统绘画在表现精神性、书卷气上的品质。他在大量的写生中锤炼自己的笔墨语言，从而使画中的“生活”和笔墨的“格调”二者相得益彰，焕发华采。图为《岁月》。@ArtTouch,['国画', '山水画', '林容生', '小米精选']
I01192702,何红玉作品,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0b9fe4e6d04ef9f5bd30677820dbbf02c0842c3bd,CC00000001,艺术,桃花朵朵开，最是惹蜂忙；作品《桃花四条屏》。@一真EZEN,['春天', '艺术家', '绘画', '艺术画', '国画', '桃花', '何红玉']
I01029539,莫奈眼中的风景,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0a0a695e23bb24e2126d863c8f649f221f76cfa6a,CC00000001,艺术,《阿让特伊的帆船赛》，创作于1872年。统一的色彩风格自然地遍布整个画面，浑然一体。@视觉中国,['帆船', '莫奈', '印象派', '《阿让特伊的帆船赛》', '美景']
I01042903,蕩蕩 发现温柔,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0d95205811b3249cb1dbbb67606a48c477bf4e607,CC00000001,艺术,“尽头是紫色岛屿，寻找连接的端口，梦与梦交接处，白色的房子没有入口。左脑是一团潮湿的青色雾气，从繁华的街道到达密林不过是一瞬间，莲叶底下的倒影是青蛙的隐居之所。”图为《Tuesday Wonderland》，画家荡荡，水彩，2017年作品。@Artand,['清新自然', '水彩', '荡荡', '美景']
I01202528,鼠来宝,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/087825b52c0f6ea5d72f318b2a027511bf643a337,CC00000001,艺术,笔、墨、纸、砚，文房四宝在用于书法、绘画的文化艺术工具中，备受文人的喜爱和珍藏；由于文人雅士珍爱文房四宝，所以给它们送了许多雅号。图为《鼠来宝之雅贼》，谢旭丹作品。 @一真EZEN,['水墨', '虚拟', '艺术家', '艺术画', '国画', '文化', '老鼠', '学习', '鼠来宝', '谢旭丹']
I01020530,恋上巴黎,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0698a53996ecefe9d621e78fb03360ed459437a41,CC00000001,艺术,如果你够幸运，在年轻时来过巴黎，巴黎将永远跟着你，因为她是一顿流动的飨宴。巴黎永远年轻，永远会有新的恋人恋上巴黎。@视觉中国,['巴黎', '街道']
I01183596,大道至简洁拙朴,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0e4b94794d0f2926efe184b39e9a80d7a2641b621,CC00000001,艺术,霍春阳的作品固守以淡寓浓，以简寓繁，以疏寓茂，以轻寓重的创作理念，结合自己对中国传统文化的感悟，逐渐形成了独特的画风，在他的心目中花鸟生命和宇宙自然是融为一体的。霍春阳《春晨》。@ArtTouch,['水墨', '艺术家', '艺术画', '当代艺术', '花鸟画', '花鸟', '霍春阳']
I01176692,写实画派15周年展,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/079465af7bd71aed97e1f7a317389e2468041e0de,CC00000001,艺术,作品中的少女和鲜花处在逆光下，宁静而安详，比喻青春的美好；从中也可看出陈衍宁对于客观事物的敏锐洞察力和他长期坚持的人文主义价值观；陈衍宁《花期》，布面油画，作于2013年。@一真EZEN/嘉德展览 ,['当代', '艺术家', '艺术画', '当代艺术', '年代感', '人物画', '陈衍宁']
I01148546,春山如笑,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/08ee974fa40d84e412214a5e2a9a297fbc679941f,CC00000001,艺术,庞聪，师从老圃先生，庞聪的笔墨是传统的笔墨，整个画面浓淡相间，燥润相生，可谓墨分五色，酣畅淋漓，处处摇曳着古人的影子，弥漫着古风大雅之姿。图为《春风十里》。@ArtTouch
,['国画', '花草', '庞聪']
